0.000000000000000000e+00,-7.712540958556841041e-03
2.083333333333333218e-02,-2.856277997997095849e-02
4.166666666666666435e-02,-6.343156456737748805e-02
6.250000000000000000e-02,-1.124225966932391740e-01
8.333333333333332871e-02,-1.602961628726630727e-01
1.041666666666666574e-01,-1.968190038210515802e-01
1.250000000000000000e-01,-2.178021637585583481e-01
1.458333333333333148e-01,-2.221128610914694101e-01
1.666666666666666574e-01,-2.304462179975921565e-01
1.875000000000000000e-01,-2.418616937554883828e-01
2.083333333333333148e-01,-2.402404153831712297e-01
2.291666666666666574e-01,-2.213364864907119700e-01
2.500000000000000000e-01,-2.059104713233838868e-01
2.708333333333333148e-01,-2.068013406700917045e-01
2.916666666666666297e-01,-2.050065666502969564e-01
3.125000000000000000e-01,-1.872016758278227111e-01
3.333333333333333148e-01,-1.577922678648105703e-01
3.541666666666666297e-01,-1.337615659975414373e-01
3.750000000000000000e-01,-1.235631471545011323e-01
3.958333333333333148e-01,-1.095414952158152294e-01
4.166666666666666297e-01,-8.202264656040868240e-02
4.375000000000000000e-01,-5.755134739433471341e-02
4.583333333333333148e-01,-4.701453232487647071e-02
4.791666666666666297e-01,-3.406998289587407497e-02
5.000000000000000000e-01,-7.964622275723073908e-03
5.208333333333332593e-01,1.568704296649428565e-02
5.416666666666666297e-01,2.530533992675100194e-02
5.625000000000000000e-01,2.441597635198808694e-02
5.833333333333332593e-01,2.818758914508278507e-02
6.041666666666666297e-01,3.912346332264005772e-02
6.250000000000000000e-01,4.244749513630792503e-02
6.458333333333332593e-01,3.242296805680577182e-02
6.666666666666666297e-01,2.545910170232891859e-02
6.875000000000000000e-01,3.282264976425129654e-02
7.083333333333332593e-01,3.709260255719695754e-02
7.291666666666666297e-01,2.731340530245443543e-02
7.500000000000000000e-01,2.019714786252755495e-02
7.708333333333332593e-01,2.735623333690130263e-02
7.916666666666666297e-01,3.145166637790997033e-02
8.125000000000000000e-01,2.166067620341339747e-02
8.333333333333332593e-01,1.448101618698255551e-02
8.541666666666666297e-01,2.131883223719724038e-02
8.750000000000000000e-01,2.540146139957732974e-02
