0.000000000000000000e+00,1.532762918350069958e+04
2.083333333333333218e-02,1.515072028534324272e+04
4.166666666666666435e-02,1.372905914836991724e+04
6.250000000000000000e-02,1.391521230762905543e+04
8.333333333333332871e-02,1.566181907834666708e+04
1.041666666666666574e-01,1.536894482320388124e+04
1.250000000000000000e-01,1.390212249526665255e+04
1.458333333333333148e-01,1.445310753505202229e+04
1.666666666666666574e-01,1.611323725214826845e+04
1.875000000000000000e-01,1.415341448794621829e+04
2.083333333333333148e-01,1.345028078974537493e+04
2.291666666666666574e-01,1.387006034014490797e+04
2.500000000000000000e-01,1.624584878114698586e+04
2.708333333333333148e-01,1.539817411068979709e+04
2.916666666666666297e-01,1.281884722552877429e+04
3.125000000000000000e-01,1.367013843008410549e+04
3.333333333333333148e-01,1.545080347249626357e+04
3.541666666666666297e-01,1.519580738152994672e+04
3.750000000000000000e-01,1.373142240455606225e+04
3.958333333333333148e-01,1.370423066212279446e+04
4.166666666666666297e-01,1.532231178579745392e+04
4.375000000000000000e-01,1.542223129721153236e+04
4.583333333333333148e-01,1.369650695535130944e+04
4.791666666666666297e-01,1.332715786725262660e+04
5.000000000000000000e-01,1.537290746952383051e+04
5.208333333333332593e-01,1.528958694794828261e+04
5.416666666666666297e-01,1.363519225014213225e+04
5.625000000000000000e-01,1.429186744442780036e+04
5.833333333333332593e-01,1.648732327327155508e+04
6.041666666666666297e-01,1.676357325105318159e+04
6.250000000000000000e-01,1.488608193878110615e+04
6.458333333333332593e-01,1.410366990922245532e+04
6.666666666666666297e-01,1.566403358174156892e+04
6.875000000000000000e-01,1.581136582089700460e+04
7.083333333333332593e-01,1.405375647215601202e+04
7.291666666666666297e-01,1.369072678529003315e+04
7.500000000000000000e-01,1.475706288247195698e+04
7.708333333333332593e-01,1.468262830593834951e+04
7.916666666666666297e-01,1.417311686405204455e+04
8.125000000000000000e-01,1.440694435473090562e+04
8.333333333333332593e-01,1.492824348174971237e+04
8.541666666666666297e-01,1.469656835865263565e+04
8.750000000000000000e-01,1.460647178429345513e+04
8.958333333333332593e-01,1.394974562580558268e+04
9.166666666666666297e-01,1.462116476122611130e+04
9.375000000000000000e-01,1.523365779517942428e+04
9.583333333333332593e-01,1.465498614806029218e+04
9.791666666666666297e-01,1.379432805062324405e+04
1.000000000000000000e+00,1.462748238526211935e+04
1.020833333333333259e+00,1.549845708369086060e+04
1.041666666666666519e+00,1.463212339441192307e+04
1.062500000000000000e+00,1.416479995283577591e+04
1.083333333333333259e+00,1.457666310667715879e+04
1.104166666666666519e+00,1.496738731391196779e+04
1.125000000000000000e+00,1.455892846482829555e+04
1.145833333333333259e+00,1.456729020510229384e+04
1.166666666666666519e+00,1.452451968595621656e+04
1.187500000000000000e+00,1.732452412469956107e+04
1.208333333333333259e+00,1.510078549277070852e+04
1.229166666666666519e+00,1.411403873542402653e+04
1.250000000000000000e+00,1.610162266485970758e+04
1.270833333333333259e+00,1.542933343092185532e+04
1.291666666666666519e+00,1.491005549120899741e+04
1.312500000000000000e+00,1.581317222447390668e+04
1.333333333333333259e+00,1.516338413052522446e+04
1.354166666666666519e+00,1.290911731226226766e+04
1.375000000000000000e+00,1.456083115755428662e+04
1.395833333333333259e+00,1.627498757291377115e+04
1.416666666666666519e+00,1.530525464035136974e+04
1.437500000000000000e+00,1.283620729617635880e+04
1.458333333333333259e+00,1.347721677201033526e+04
1.479166666666666519e+00,1.629500574364190470e+04
1.500000000000000000e+00,1.603453228427461727e+04
1.520833333333333259e+00,1.289310112231262246e+04
1.541666666666666519e+00,1.314852751318731680e+04
1.562500000000000000e+00,1.623792637065774761e+04
1.583333333333333259e+00,1.530744358973579801e+04
1.604166666666666519e+00,1.291104346511537733e+04
1.625000000000000000e+00,1.416492856993219175e+04
1.645833333333333259e+00,1.631595141558772593e+04
1.666666666666666519e+00,1.357051363100424351e+04
1.687500000000000000e+00,1.339822948997576532e+04
1.708333333333333259e+00,1.624064964579042135e+04
1.729166666666666519e+00,1.488724365689596380e+04
1.750000000000000000e+00,1.284337836498955949e+04
1.770833333333333259e+00,1.445699063264805227e+04
1.791666666666666519e+00,1.607531122176568897e+04
1.812500000000000000e+00,1.275392844171814431e+04
1.833333333333333259e+00,1.265569568769534817e+04
1.854166666666666519e+00,1.411988003083942749e+04
1.875000000000000000e+00,1.458054942473923438e+04
1.895833333333333259e+00,1.387473051335854325e+04
1.916666666666666519e+00,1.503255958232970079e+04
1.937500000000000000e+00,1.522961266712367433e+04
1.958333333333333259e+00,1.360606960166275530e+04
1.979166666666666519e+00,1.472086507915727634e+04
2.000000000000000000e+00,1.535486027178311269e+04
2.020833333333333037e+00,1.363859862587140742e+04
2.041666666666666519e+00,1.398703452064313387e+04
2.062500000000000000e+00,1.618022573974445913e+04
2.083333333333333037e+00,1.464683855775592747e+04
2.104166666666666519e+00,1.273645721521815358e+04
2.125000000000000000e+00,1.440226657094829352e+04
2.145833333333333037e+00,1.616405267871415344e+04
2.166666666666666519e+00,1.406203714588974253e+04
2.187500000000000000e+00,1.330877937237890728e+04
2.208333333333333037e+00,1.531284650386323483e+04
2.229166666666666519e+00,1.547522227704229226e+04
2.250000000000000000e+00,1.357092205788857245e+04
2.270833333333333037e+00,1.350454903756749627e+04
2.291666666666666519e+00,1.532313214432491804e+04
2.312500000000000000e+00,1.494756949692586568e+04
2.333333333333333037e+00,1.373631944626887707e+04
2.354166666666666519e+00,1.445930090273393944e+04
2.375000000000000000e+00,1.471689291803958986e+04
2.395833333333333037e+00,1.445415137404002235e+04
2.416666666666666519e+00,1.414527877684004125e+04
2.437500000000000000e+00,1.470441207222235607e+04
2.458333333333333037e+00,1.404019170602590020e+04
2.479166666666666519e+00,9.440299999999999272e+03
2.500000000000000000e+00,9.524051313767680767e+03
2.520833333333333037e+00,1.160358663054313001e+04
2.541666666666666519e+00,1.233143404099926920e+04
2.562500000000000000e+00,1.372931192381157598e+04
2.583333333333333037e+00,1.494469992857896796e+04
2.604166666666666519e+00,1.451877417531406172e+04
2.625000000000000000e+00,1.426010853864742603e+04
2.645833333333333037e+00,1.569569449673035342e+04
2.666666666666666519e+00,1.529536537740020140e+04
2.687500000000000000e+00,1.414775782399836680e+04
2.708333333333333037e+00,1.449171230452257078e+04
2.729166666666666519e+00,1.519797060590420733e+04
2.750000000000000000e+00,1.470216182379634847e+04
2.770833333333333037e+00,1.385091995511193454e+04
2.791666666666666519e+00,1.424165749873196546e+04
2.812500000000000000e+00,1.534696037493369658e+04
2.833333333333333037e+00,1.492374090703019101e+04
2.854166666666666519e+00,1.388157571415190614e+04
2.875000000000000000e+00,1.468283584925220930e+04
2.895833333333333037e+00,1.538377146506651115e+04
2.916666666666666519e+00,1.461464592135156636e+04
2.937500000000000000e+00,1.422416980710596181e+04
2.958333333333333037e+00,1.490759906636020969e+04
2.979166666666666519e+00,1.492927117034025650e+04
3.000000000000000000e+00,1.473881992243570858e+04
3.020833333333333037e+00,1.429549427470775117e+04
3.041666666666666519e+00,1.461059532078607299e+04
3.062500000000000000e+00,1.504899622839065341e+04
3.083333333333333037e+00,1.504554765767482604e+04
3.104166666666666519e+00,1.368195283900403956e+04
3.125000000000000000e+00,1.890722281032299361e+04
3.145833333333333037e+00,1.887118800832163106e+04
3.166666666666666519e+00,1.681699989553766500e+04
3.187500000000000000e+00,1.520250146160137228e+04
3.208333333333333037e+00,1.576481096167257419e+04
3.229166666666666519e+00,1.601751810259970443e+04
